ID,Name,IconPath,AttackDamage,AttackSpeed,MaxBullet,ReloadSpeed,DropProbability,RareRank
100003051,MACHINEGUN13051,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003052,MACHINEGUN13052,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003053,MACHINEGUN13053,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003054,MACHINEGUN13054,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003055,MACHINEGUN13055,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003056,MACHINEGUN13056,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003057,MACHINEGUN13057,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003058,MACHINEGUN13058,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003059,MACHINEGUN13059,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003060,MACHINEGUN13060,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003061,MACHINEGUN13061,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003062,MACHINEGUN13062,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003063,MACHINEGUN13063,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003064,MACHINEGUN13064,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003065,MACHINEGUN13065,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003066,MACHINEGUN13066,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003067,MACHINEGUN13067,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003068,MACHINEGUN13068,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003069,MACHINEGUN13069,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003070,MACHINEGUN13070,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003071,MACHINEGUN13071,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003072,MACHINEGUN13072,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003073,MACHINEGUN13073,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003074,MACHINEGUN13074,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003075,MACHINEGUN13075,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003076,MACHINEGUN13076,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003077,MACHINEGUN13077,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003078,MACHINEGUN13078,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003079,MACHINEGUN13079,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003080,MACHINEGUN13080,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003081,MACHINEGUN13081,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003082,MACHINEGUN13082,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003083,MACHINEGUN13083,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003084,MACHINEGUN13084,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003085,MACHINEGUN13085,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003086,MACHINEGUN13086,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003087,MACHINEGUN13087,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003088,MACHINEGUN13088,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003089,MACHINEGUN13089,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003090,MACHINEGUN13090,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003091,MACHINEGUN13091,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003092,MACHINEGUN13092,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003093,MACHINEGUN13093,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003094,MACHINEGUN13094,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003095,MACHINEGUN13095,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003096,MACHINEGUN13096,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003097,MACHINEGUN13097,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003098,MACHINEGUN13098,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003099,MACHINEGUN13099,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003100,MACHINEGUN13100,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003101,MACHINEGUN13101,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003102,MACHINEGUN13102,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003103,MACHINEGUN13103,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003104,MACHINEGUN13104,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003105,MACHINEGUN13105,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003106,MACHINEGUN13106,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003107,MACHINEGUN13107,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003108,MACHINEGUN13108,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003109,MACHINEGUN13109,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003110,MACHINEGUN13110,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003111,MACHINEGUN13111,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003112,MACHINEGUN13112,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003113,MACHINEGUN13113,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003114,MACHINEGUN13114,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003115,MACHINEGUN13115,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003116,MACHINEGUN13116,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003117,MACHINEGUN13117,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003118,MACHINEGUN13118,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003119,MACHINEGUN13119,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003120,MACHINEGUN13120,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003121,MACHINEGUN13121,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003122,MACHINEGUN13122,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003123,MACHINEGUN13123,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003124,MACHINEGUN13124,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003125,MACHINEGUN13125,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003126,MACHINEGUN13126,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003127,MACHINEGUN13127,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003128,MACHINEGUN13128,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003129,MACHINEGUN13129,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003130,MACHINEGUN13130,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003131,MACHINEGUN13131,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003132,MACHINEGUN13132,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003133,MACHINEGUN13133,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003134,MACHINEGUN13134,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003135,MACHINEGUN13135,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003136,MACHINEGUN13136,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003137,MACHINEGUN13137,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003138,MACHINEGUN13138,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003139,MACHINEGUN13139,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003140,MACHINEGUN13140,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003141,MACHINEGUN13141,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003142,MACHINEGUN13142,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003143,MACHINEGUN13143,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003144,MACHINEGUN13144,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003145,MACHINEGUN13145,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003146,MACHINEGUN13146,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003147,MACHINEGUN13147,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003148,MACHINEGUN13148,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003149,MACHINEGUN13149,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003150,MACHINEGUN13150,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003151,MACHINEGUN13151,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003152,MACHINEGUN13152,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003153,MACHINEGUN13153,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003154,MACHINEGUN13154,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003155,MACHINEGUN13155,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003156,MACHINEGUN13156,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003157,MACHINEGUN13157,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003158,MACHINEGUN13158,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003159,MACHINEGUN13159,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003160,MACHINEGUN13160,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003161,MACHINEGUN13161,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003162,MACHINEGUN13162,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003163,MACHINEGUN13163,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003164,MACHINEGUN13164,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003165,MACHINEGUN13165,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003166,MACHINEGUN13166,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003167,MACHINEGUN13167,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003168,MACHINEGUN13168,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003169,MACHINEGUN13169,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003170,MACHINEGUN13170,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003171,MACHINEGUN13171,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003172,MACHINEGUN13172,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003173,MACHINEGUN13173,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003174,MACHINEGUN13174,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003175,MACHINEGUN13175,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003176,MACHINEGUN13176,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003177,MACHINEGUN13177,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003178,MACHINEGUN13178,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003179,MACHINEGUN13179,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003180,MACHINEGUN13180,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003181,MACHINEGUN13181,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003182,MACHINEGUN13182,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003183,MACHINEGUN13183,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003184,MACHINEGUN13184,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003185,MACHINEGUN13185,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003186,MACHINEGUN13186,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003187,MACHINEGUN13187,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003188,MACHINEGUN13188,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003189,MACHINEGUN13189,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003190,MACHINEGUN13190,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003191,MACHINEGUN13191,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003192,MACHINEGUN13192,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003193,MACHINEGUN13193,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003194,MACHINEGUN13194,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003195,MACHINEGUN13195,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003196,MACHINEGUN13196,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003197,MACHINEGUN13197,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003198,MACHINEGUN13198,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003199,MACHINEGUN13199,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003200,MACHINEGUN13200,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003201,MACHINEGUN13201,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003202,MACHINEGUN13202,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003203,MACHINEGUN13203,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003204,MACHINEGUN13204,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003205,MACHINEGUN13205,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003206,MACHINEGUN13206,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003207,MACHINEGUN13207,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003208,MACHINEGUN13208,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003209,MACHINEGUN13209,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003210,MACHINEGUN13210,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003211,MACHINEGUN13211,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003212,MACHINEGUN13212,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003213,MACHINEGUN13213,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003214,MACHINEGUN13214,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003215,MACHINEGUN13215,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003216,MACHINEGUN13216,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003217,MACHINEGUN13217,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003218,MACHINEGUN13218,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003219,MACHINEGUN13219,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003220,MACHINEGUN13220,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003221,MACHINEGUN13221,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003222,MACHINEGUN13222,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003223,MACHINEGUN13223,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003224,MACHINEGUN13224,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003225,MACHINEGUN13225,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003226,MACHINEGUN13226,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003227,MACHINEGUN13227,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003228,MACHINEGUN13228,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003229,MACHINEGUN13229,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003230,MACHINEGUN13230,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003231,MACHINEGUN13231,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003232,MACHINEGUN13232,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003233,MACHINEGUN13233,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003234,MACHINEGUN13234,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003235,MACHINEGUN13235,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003236,MACHINEGUN13236,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003237,MACHINEGUN13237,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003238,MACHINEGUN13238,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003239,MACHINEGUN13239,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003240,MACHINEGUN13240,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003241,MACHINEGUN13241,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003242,MACHINEGUN13242,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003243,MACHINEGUN13243,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003244,MACHINEGUN13244,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003245,MACHINEGUN13245,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003246,MACHINEGUN13246,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003247,MACHINEGUN13247,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003248,MACHINEGUN13248,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003249,MACHINEGUN13249,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003250,MACHINEGUN13250,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003251,MACHINEGUN13251,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003252,MACHINEGUN13252,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003253,MACHINEGUN13253,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003254,MACHINEGUN13254,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003255,MACHINEGUN13255,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003256,MACHINEGUN13256,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003257,MACHINEGUN13257,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003258,MACHINEGUN13258,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003259,MACHINEGUN13259,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003260,MACHINEGUN13260,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003261,MACHINEGUN13261,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003262,MACHINEGUN13262,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003263,MACHINEGUN13263,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003264,MACHINEGUN13264,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003265,MACHINEGUN13265,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003266,MACHINEGUN13266,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003267,MACHINEGUN13267,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003268,MACHINEGUN13268,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003269,MACHINEGUN13269,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003270,MACHINEGUN13270,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003271,MACHINEGUN13271,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003272,MACHINEGUN13272,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003273,MACHINEGUN13273,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003274,MACHINEGUN13274,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003275,MACHINEGUN13275,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003276,MACHINEGUN13276,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003277,MACHINEGUN13277,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003278,MACHINEGUN13278,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003279,MACHINEGUN13279,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003280,MACHINEGUN13280,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003281,MACHINEGUN13281,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003282,MACHINEGUN13282,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003283,MACHINEGUN13283,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003284,MACHINEGUN13284,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003285,MACHINEGUN13285,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003286,MACHINEGUN13286,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003287,MACHINEGUN13287,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003288,MACHINEGUN13288,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003289,MACHINEGUN13289,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003290,MACHINEGUN13290,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003291,MACHINEGUN13291,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003292,MACHINEGUN13292,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003293,MACHINEGUN13293,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003294,MACHINEGUN13294,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003295,MACHINEGUN13295,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003296,MACHINEGUN13296,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003297,MACHINEGUN13297,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003298,MACHINEGUN13298,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003299,MACHINEGUN13299,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003300,MACHINEGUN13300,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003301,MACHINEGUN13301,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003302,MACHINEGUN13302,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003303,MACHINEGUN13303,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003304,MACHINEGUN13304,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003305,MACHINEGUN13305,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003306,MACHINEGUN13306,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003307,MACHINEGUN13307,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003308,MACHINEGUN13308,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003309,MACHINEGUN13309,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003310,MACHINEGUN13310,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003311,MACHINEGUN13311,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003312,MACHINEGUN13312,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003313,MACHINEGUN13313,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003314,MACHINEGUN13314,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003315,MACHINEGUN13315,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003316,MACHINEGUN13316,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003317,MACHINEGUN13317,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003318,MACHINEGUN13318,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003319,MACHINEGUN13319,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003320,MACHINEGUN13320,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003321,MACHINEGUN13321,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003322,MACHINEGUN13322,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
100003323,MACHINEGUN13323,Sprite/Icon/Gun.png,5,3,20,0.3,47,RARE_EPIC
